Seller_ID,Seller_Name,Seller_Postal_Code,Seller_City,Country_Code,Seller_Country
2f3d8b4c9e2ee165075331fea3f3095a,BariteValley,CH-1004,Lausanne,CH,Switzerland
2f4b0d3b9634b647d4edee577d7ebb7e,VortexBloom,DE-10117,Berlin,DE,Germany
2f4b9d112bfa44a214bc6cef085d17c8,SwiftHub,CZ-76004,Zlín,CZ,Czechia
2f73e04d12cdf0c945ded66bb3fcf6c7,CoreInnovations,CZ-77903,Olomouc,CZ,Czechia
2f74af7a0ee5636f12c2336f9fffed47,RadiantGlade,DE-10178,Berlin,DE,Germany
2f9b7ce230a057a98a9f5df5893ee36c,LabuntsovitePeak,DE-1109,Dresden,DE,Germany
2fa13c8bd5705d279f7ed5cc9ec61c68,IvyFlare,DE-10119,Berlin,DE,Germany
2fb25ab44bdbeae6a4d816e0d0c9d500,DataWorks,FR-34100,Montpellier,FR,France
2fdde51ad3e12f297da656d4fbd5d0b5,HoeliteLeaf,CH-1204,Geneva,CH,Switzerland
2ff6b7bff164ef05590a52734e1296da,BrazilianiteEdge,AT-8020,Graz,AT,Austria
2ff97219cb8622eaf3cd89b7d9c09824,ElevateEnterprises,DE-34117,Kassel,DE,Germany
3076499bbc033a927bf4a8a41bcf7fd4,NeuroDynamics,DE-34119,Kassel,DE,Germany
3078096983cf766a32a06257648502d1,ProFutures,DE-59071,Hamm,DE,Germany
30829ded4523ab9224b93bc49a62c95f,FlareConsulting,BE-9120,Beveren,BE,Belgium
3092c0b297aacfb4bb6e056ebe13b9b8,JupiterGroup,DE-79101,"Freiburg im Breisgau",DE,Germany
30a2f535bb48308f991d0b9ad4a8c4bb,EliteInnovations,DE-6112,"Halle (Saale)",DE,Germany
30a81d8cf85fb2ada1b1b094c9583a95,EchoPeak,DE-10119,Berlin,DE,Germany
30c7f28fd3a5897b2c82d152bb760c17,AlphaThinkers,FR-13002,Marseille,FR,France
312ba1d77e9c332ef21f9598b7f64cd7,GlobalSynergies,DE-80335,Munich,DE,Germany
31344c16881c08a8a72c6d2eb29918c1,OmniVentures,NL-8911,Leeuwarden,NL,Netherlands
31561f325664a8a7aba4c8d0c3a9b3db,MirageShade,DE-10178,Berlin,DE,Germany
318f287a62ab7ac10b703ac37435a231,CelestialGlow,DE-10179,Berlin,DE,Germany
31ae0774c17fabd06ff707cc5bde005f,KukharenkoiteValley,DE-9113,Chemnitz,DE,Germany
31be790e64fc99f8ff48ec2bd18a3104,BloditeLeaf,DE-50667,Cologne,DE,Germany
31da954dc0855f2495c6310f70a2f931,NextLabsX,DE-79098,"Freiburg im Breisgau",DE,Germany
31e60bf8d103ce47932a85f5562deb16,UltraConsulting,IT-00135,Rome,IT,Italy
31eec405c9bb71dec8e2629a92e764fa,GreenData,CZ-77900,Olomouc,CZ,Czechia
323ce52b5b81df2cd804b017b7f09aa7,FlareStone,DE-10178,Berlin,DE,Germany
324583d68897f5ddbaf38f6248322176,LimoniteStream,DE-47057,Duisburg,DE,Germany
325f3178fb58e2a9778334621eecdbf9,FibroferriteMoon,DE-53115,Bonn,DE,Germany
327b89b872c14d1c0be7235ef4871685,GreenInnovations,EE-10115,Tallinn,EE,Estonia
3289d8c3eef4873f91ce0b1343c0dd58,HemimorphiteSky,DE-33604,Bielefeld,DE,Germany
328acb143b4a73aad6bee8e734f5d20d,OmniDynamics,AT-9530,Villach,AT,Austria
3296662b1331dea51e744505065ae889,MetaGlobal,DE-18061,Rostock,DE,Germany
32b8764b4ef628b53608fc34011fcc13,JupiterPioneers,CH-3600,Thun,CH,Switzerland
32e5635e63cb374eb63afdd242fb6134,OmniTransform,FR-75005,Paris,FR,France
32f1bb9dfa65bc7df5c0d9d95a616be4,CrimsonShade,DE-10115,Berlin,DE,Germany
32f83ffe11cd40f7adcf4eef171f52d9,BrightNetwork,BE-9130,Sint-Niklaas,BE,Belgium
32fdd5d44ecb43dfd6a24b9369eca144,NextGenPioneers,NL-3311,Dordrecht,NL,Netherlands
3338e7a0710a195872be80e0d2423867,VisionaryCommerce,DE-90403,Nuremberg,DE,Germany
333c4210e76a1aa2ab817b99437e3ff1,GlobalInnovations,DE-55118,Mainz,DE,Germany
3340ef1913fb70d28420f6ceb685c339,JurbaniteStream,AT-4050,Linz,AT,Austria
334cab711dee080b079fa5779b584783,CryptomelaneWind,DE-60314,Frankfurt,DE,Germany
33576ec5412fb5905d876f12f33bfde6,IgniteLabsX,AT-1050,Vienna,AT,Austria
3361277dc30b7cccdb0c286b24219756,FriedeliteCloud,AT-4020,Linz,AT,Austria
3364a91ec4d56c98e44174de954b94f6,AccelIndustries,HR-10010,Zagreb,HR,Croatia
33a17d60c64393351ebf1ef860f4e0f2,DynamoShade,BE-2020,Antwerp,BE,Belgium
33a6f4b1e7cdc205511e76ba1b6e0186,DynamicThinkers,DE-80339,Munich,DE,Germany
33ab10be054370c254ddfcf0a6253422,QuantumSolutions,FR-75005,Paris,FR,France
33ac3e28642ab8bda860a2f693000e78,ChrysocollaPeak,DE-45879,Gelsenkirchen,DE,Germany
33c51922b6e3c16b24a8f28e5833c99d,LegranditeTower,AT-8020,Graz,AT,Austria
33cbbec1e7e1044aaf11d152172c776f,BrightAI,BE-1183,Uccle,BE,Belgium
33cbda8716511e27e556dff9d8418bf2,MirageShade,CH-4005,Basel,CH,Switzerland
33d677f27a69b84051204ee4ae76eaca,DerbyliteRiver,CH-1203,Geneva,CH,Switzerland
33dd941c27854f7625b968cc6195a552,TurritellaStream,CZ-60100,Brno,CZ,Czechia
33fd411ed63a7c2f9005e3f065d9f85d,FutureInnovators,BE-9121,Beveren,BE,Belgium
34056b8b55c1775a22af2331670a799c,DeepGrowth,DE-6110,"Halle (Saale)",DE,Germany
340636a908b13bbe0f4fb63fbe1d0c03,HeliodorStream,DE-4129,Leipzig,DE,Germany
343e716476e3748b069f980efbaa294e,ChioliteEdge,DE-20099,Hamburg,DE,Germany
3442033154be05bac582e173ef54fd12,JovianFlare,DE-10117,Berlin,DE,Germany
344223b2a90784f64136a8a5da012e7f,SynergyVentures,CH-3600,Thun,CH,Switzerland
3442f8959a84dea7ee197c632cb2df15,KrohnkiteLeaf,DE-20099,Hamburg,DE,Germany
34675b28b826facfde119785bf287dc1,VisionInnovations,AT-2503,"Baden bei Wien",AT,Austria
3481aa57cd91f9f9d3fa1fa12d9a3bf7,BrightCorp,DE-6110,"Halle (Saale)",DE,Germany
3492e68f37fd1df87f4f2f2ea247f445,DynamicTechies,DE-34121,Kassel,DE,Germany
34a557286ead8fe75c989e0afcf7d98c,InnovaSystems,DE-39112,Magdeburg,DE,Germany
34aefe746cd81b7f3b23253ea28bef39,SmartThinkers,AT-1040,Vienna,AT,Austria
34d1ca11b242c0fee2c834ae8d788566,HyperFutures,NL-3311,Dordrecht,NL,Netherlands
34f563c82a85b99ae9e6d60db5fc2e28,SmartInnovations,BE-3604,Genk,BE,Belgium
3504c0cb71d7fa48d967e0e4c94d59d9,TurboAI,DE-42103,Wuppertal,DE,Germany
35281d148dcf7134bae913c57db4e6da,RadiantGlade,DE-10178,Berlin,DE,Germany
353e21e8bf8de2722b4fae1636664b76,BustamiteStream,BE-6010,Charleroi,BE,Belgium
35857757f553273b1056c1cabdace7fb,LabyrinthiteReef,DE-28203,Bremen,DE,Germany
3586b8580d9c917874e053a1bb37b5ff,QuantumWorks,DE-99084,Erfurt,DE,Germany
35b96509602ec4b7da831b5cd73ff2c2,CharlesiteLeaf,BE-3001,Leuven,BE,Belgium
35ef5aa32949680f627efec3c23e705c,DataDynamics,CH-3600,Thun,CH,Switzerland
35fb511489d9ee3ee27a76debce9df06,LevinsoniteRiver,AT-8010,Graz,AT,Austria
3606774ec64634822d78dc2db6d37045,HorizonCreators,DE-68159,Mannheim,DE,Germany
365e445f796710c3431557e85caa25db,CelestialGlow,DE-10117,Berlin,DE,Germany
365e4bce19bda0082c3d15d83fdb8bcd,NextHub,DE-68167,Mannheim,DE,Germany
36890be00bbfc1cdb9a4a38a6af05a69,FlareEdge,DE-70173,Stuttgart,DE,Germany
36a968b544695394e4e9d7572688598f,LacroixiteTower,DE-40211,Düsseldorf,DE,Germany
36f98ad67cc981f50ce8aed093d5783c,MetaSolutions,AT-4640,Wels,AT,Austria
37303482a42fb700d8d127e70a9cd6c8,MerrihueiteSky,DE-20095,Hamburg,DE,Germany
373ee4a3a775a733770ca3f790b8b9ac,SynergyEdge,FR-75005,Paris,FR,France
37515688008a7a40ac93e3b2e4ab203f,BlueEnterprises,DE-66111,Saarbrücken,DE,Germany
376a891762bbdecbc02b4b6adec3fdda,StratosThinkers,IT-00135,Rome,IT,Italy
376d67b61dce0c990155286e7ae486a4,PrismStone,DE-10178,Berlin,DE,Germany
3771c85bac139d2344864ede5d9341e3,KhatyrkiteCloud,DE-44143,Dortmund,DE,Germany
377bc18334c78dd2f1535ef22a3ad225,PyriteTower,AT-9030,"Klagenfurt am Wörthersee",AT,Austria
3785b653b1b82de85ab47dd139938091,DynamicLabsX,AT-6904,Bregenz,AT,Austria
37be5a7c751166fbc5f8ccba4119e043,BastnasiteMoon,DE-10117,Berlin,DE,Germany
37ceb404da208418c9032f0674e57804,KaleidoMist,DE-10117,Berlin,DE,Germany
37dd29b36c458d82f74a953c40c43645,TechLabs,DE-79099,"Freiburg im Breisgau",DE,Germany
38102b031c2a15e54623d711bfc753d3,HyperXCreators,PT-4470-003,Maia,PT,Portugal
381c83fdca332ea6afd896da20bf6e4a,HyperConcepts,AT-1040,Vienna,AT,Austria
3820c6537b3853be1a0687d5a60807ec,LoseyiteSky,DE-45883,Gelsenkirchen,DE,Germany
382229d1e840115ffe3dbf5ff460e417,ProVentures,FR-75005,Paris,FR,France
385799a1cddbd26dfeb9157356a42282,OrbitalBreeze,DE-10178,Berlin,DE,Germany
38874e327ce94d11390b96eb42d61928,PrimeGroup,DE-45473,"Mülheim an der Ruhr",DE,Germany
389e45560e33d2d0747f949dcddbc08e,HalotrichiteReef,DE-4103,Leipzig,DE,Germany
38af8acfd46ac4a7bf754e8ca6736664,UmbraBloom,DE-10119,Berlin,DE,Germany
38e679b9e0064cd94c6f035707344dae,HaliteWind,AT-8050,Graz,AT,Austria
38e6dada03429a47197d5d584d793b41,BlazeGlow,DE-10115,Berlin,DE,Germany
38f276ca6e7cc95a6d1bb55ac9e5550f,LagoonGlow,DE-52068,Aachen,DE,Germany
3903c788ded8dc03b5ebab37a2f3e9a1,LautariteValley,DE-44801,Bochum,DE,Germany
391bbd13b6452244774beff1824006ed,HornblendeMoon,DE-20144,Hamburg,DE,Germany
391fc6631aebcf3004804e51b40bcf1e,BlueGlobal,DE-6116,"Halle (Saale)",DE,Germany
392353362d22cc2c236e1ee81ff19890,ZenithGlow,CH-4005,Basel,CH,Switzerland
392e0502231ae2f8b29994ef6398cd77,NextLabs,DE-45470,"Mülheim an der Ruhr",DE,Germany
392f7f2c797e4dc077e4311bde2ab8ce,AccelPartners,TR-59040,Tekirdag,TR,Turkey
3935fe5fe0f82787a9dcb8deb62be09d,UmbralMist,DE-10117,Berlin,DE,Germany
3968920b9aa752ab98f7d5888c9252f2,CrimsonShade,DE-86158,Augsburg,DE,Germany
3969863bb8af7f72580b3b1ffd3a17b3,GalacticStone,DE-10117,Berlin,DE,Germany
397c4d0c005b6f41f90098ac724e28cb,KosnariteEdge,DE-60316,Frankfurt,DE,Germany
3985a3c45be355a4c57fde108bfabd1c,InnovaSolutions,BE-7713,Mouscron,BE,Belgium
3986c0b54f6b748b75e7bd4e092aa3e5,FutureInnovations,AT-1020,Vienna,AT,Austria
398cb257329ef7af7f1943a8974a3cbc,NextBuilders,GB-NW1,London,GB,"United Kingdom"
39a5005f2605cbdb4f9ac14485cabfd1,BrightInnovators,DE-39112,Magdeburg,DE,Germany
39c763cca83e654764b7a4a650fb9b7c,MetaCommerce,IT-00121,Rome,IT,Italy
39d54ff918774174706fb065d7f9dc07,YonderHaven,DE-10179,Berlin,DE,Germany
39d61be7a92eb77b7da367bd4845bc0e,StellarHaven,DE-10178,Berlin,DE,Germany
39f776d2974049026ff531fc42ef2a3e,DynamicGlobal,IT-00135,Rome,IT,Italy
3a1a1fec38dd360f15fc912e821e169d,LuminaraBloom,DE-10115,Berlin,DE,Germany
3a3c180dd702a725bd0ba4117689239e,SynergySynergies,AT-6904,Bregenz,AT,Austria
3a3e46d10f74d8a6ca76e2b538f106a0,JadeMist,DE-10179,Berlin,DE,Germany
3a4127e1ba7208ea37044c5092aae170,DuskBreeze,DE-10119,Berlin,DE,Germany
3a490ba60afa30ece0e7d50cfe74a4f0,HaloHaven,NL-1014,Amsterdam,NL,Netherlands
3a52d63a8f9daf5a28f3626d7eb9bd28,CoreFutures,DE-59067,Hamm,DE,Germany
3a734b715d333a2588a3d54a0c9b8746,CyberCommerce,DE-70174,Stuttgart,DE,Germany
3a79f35a2344ede41af21267f61d5ec6,CorundumSky,DE-20095,Hamburg,DE,Germany
3aa3c89ae3cd482385568be76120f63c,TechGroup,IT-00144,Rome,IT,Italy
3ab971ce71839580d2ae5b4e40fe8044,EchoPeak,DE-10115,Berlin,DE,Germany
3ac588cd562971392504a9e17130c40b,NovaSynergies,DE-79101,"Freiburg im Breisgau",DE,Germany
3ade81dab5a172b88e1871c28ae05260,ArtiniteMoon,DE-47051,Duisburg,DE,Germany
3afc536624bc2e65bddfb5db33cc01f3,AetherMist,NL-1013,Amsterdam,NL,Netherlands
3b15288545f8928d3e65a8f949a28291,UltraSynergies,DE-6108,"Halle (Saale)",DE,Germany
3b18f9856c6eb2413eafedb58e9eecd9,EpidoteMoon,DE-60316,Frankfurt,DE,Germany
3b872fd4747f01cc56206f2934198618,TurboData,DE-6114,"Halle (Saale)",DE,Germany
3bb32fedaa74e4ad20f4ce067733bd31,SwiftGroup,CH-3604,Thun,CH,Switzerland
3bb548e3cb7f70f28e3f11ee9dce0e59,LomonosoviteCloud,AT-4060,Linz,AT,Austria
3bdff180c7e1f6551a643b99c265a120,LaihuniteWave,DE-10117,Berlin,DE,Germany
3be5841cdcc46de4ed3f9116f104b2c5,EdeniteWind,DE-1097,Dresden,DE,Germany
3be634553519fb6536a03e1358e9fdc7,ZephyrFlare,DE-10115,Berlin,DE,Germany
3bfad056cf05c00dabe2f895925d83b1,AlphaBlueprints,DE-70173,Stuttgart,DE,Germany
3bfba5a77604f6dfae7e6dd7aaf65821,MonaziteSky,AT-8020,Graz,AT,Austria
3c010235b7345c92f125d14ee232a76b,StratosNetwork,AT-9404,Wolfsberg,AT,Austria
3c03b12bab54d8b37d79d914bfdb1aa0,CalumetiteEdge,FR-76800,"Le Havre",FR,France
3c3017960b2dbd72711a61f0400aab8f,GlauberiteStream,CH-2505,Biel/Bienne,CH,Switzerland
3c487ae8f8d7542beff5788e2e0aea83,CoreBuilders,PL-70-001,Szczecin,PL,Poland
3c4e0452bff7a2a788179488d3d77032,UltraGrowth,AT-4402,Steyr,AT,Austria
3c7c4a49ec3c6550809089c6a2ca9370,BorealPulse,DE-10117,Berlin,DE,Germany
3c88ed2e76a2247933a15daa7161eb1c,FutureLogistics,DE-55124,Mainz,DE,Germany
3ca08eeb8d5595949fed424bd3677742,StratosSolutionsPro,AT-1010,Vienna,AT,Austria
3cfa1358a6caa965278721344c8d76f2,StauroliteRiver,DE-50670,Cologne,DE,Germany
3d01d1c414c44b5943a09619ff3853cb,BruciteWave,DE-20144,Hamburg,DE,Germany
3d0cd21d41671c46f82cd11176bf7277,IvanyukiteValley,CH-1201,Geneva,CH,Switzerland
3d2400ac620cffa23ac81bd192f7f555,HexagoniteRiver,DE-50668,Cologne,DE,Germany
3d2531eccfbde1d7c8db7a3a12fb267a,DynamicInnovators,NL-2511,"The Hague (Den Haag)",NL,Netherlands
3d290fe363c60a77498c1126fd3fb8d3,SynergySystems,DE-39112,Magdeburg,DE,Germany
3d39fbf22a665714baf62fae36029e23,MariciteStream,DE-20146,Hamburg,DE,Germany
3d3ccf2b2f8134b10dce9dd446f0e075,SecureEdge,DE-6116,"Halle (Saale)",DE,Germany
3d4824f20035949c710eaf111f869d39,KnorringiteWind,DE-44135,Dortmund,DE,Germany
3d49bfdd1b43a7fe169b3740067acc61,BaddeleyiteLeaf,NL-5615,Eindhoven,NL,Netherlands
3d4b1ae7539303b5704493798893e82c,OrbitalBreeze,DE-10117,Berlin,DE,Germany
3d5d0dc7073a299e31fa718ce1bc00b6,SmartLabsX,FR-75001,Paris,FR,France
3d621842b2ed28e2b474132480edac3c,MendipitePeak,DE-10117,Berlin,DE,Germany
3d62f86afa7c73be2628a3be1423f5a0,EcoData,DE-49078,Osnabrück,DE,Germany
3d68c634a99a1ba46dbca3967a69c623,HyperSolutions,CH-3100,Köniz,CH,Switzerland
3d700782d7818f2c1e0d7a9e9d75fc00,CyberConsulting,DE-51373,Leverkusen,DE,Germany
3d871de0142ce09b7081e2b9d1733cb1,NeuroTech,DE-46047,Oberhausen,DE,Germany
3d8fa2f5b647373c8620330c4e077a9f,Aetherial,DE-10179,Berlin,DE,Germany
3da38366e7bd9baf6369071f782ecdf0,StratosGlobal,PT-1000,Lisbon,PT,Portugal
3db66a856d18a9cba7c9241fc5221c50,GenesisThinkers,NL-5913,Venlo,NL,Netherlands
3dbbce181edfaa4a597ec858c382d2ec,JupiterData,AT-1050,Vienna,AT,Austria
3dc69bf2c42f0568a5c4791ec3fd3745,EnstatiteTower,DE-10178,Berlin,DE,Germany
3ded4e2d5f135cb103e5949d7263d2dd,GismondineLeaf,NL-2031,Haarlem,NL,Netherlands
3df020b72d3d44b3af9d110fa3940b65,SmartEdge,DE-34121,Kassel,DE,Germany
3dfd3dc96f7f8598eca74e9ac8a2fa31,AuroraPulse,DE-10115,Berlin,DE,Germany
3e35a8bb43569389d3cebef0ce820f69,SapphireFlare,DE-10117,Berlin,DE,Germany
3e46a38ee171c503c3b4a3f23fe3bf0c,KeyitePeak,DE-44137,Dortmund,DE,Germany
3e51f9cbe317bc3a88f2c76583811ee4,KaleidoMist,DE-10115,Berlin,DE,Germany
3e8bd881d92466e63ba9e3e809cd3c50,AlphaTransform,FR-75003,Paris,FR,France
3ea00e1dea2b0659dbaf654735929220,CoreHub,AT-1040,Vienna,AT,Austria
3ea08c48e851106d2f584349daba335f,FutureLabs,NL-6713,Ede,NL,Netherlands
3ef37b7ca6dd2b80bd8af81a62504996,InfinityHaven,DE-10117,Berlin,DE,Germany
3f0e48d209018b466fcd3bb4ccfeb520,VisionaryData,AT-1030,Vienna,AT,Austria
3f2af2670e104d1bcb54022274daeac5,EliteConcepts,AT-6803,Feldkirch,AT,Austria
3f3486b61f45078d4f31ee5e43d8c5bb,FlareStone,DE-10178,Berlin,DE,Germany
3f8034bfc6b8b4135534975d49f04c63,PrimeCommerce,AT-1010,Vienna,AT,Austria
3f8247d0f772ffa58560e5c682521ad5,GraftoniteWind,CH-1203,Geneva,CH,Switzerland
3f84fefc07dc159b268d4a77d3e8c425,NextTransform,AT-6902,Bregenz,AT,Austria
3f995f07c49d0d55a99d5c54957f7d81,AccelSolutionsPro,DE-6114,"Halle (Saale)",DE,Germany
3f9be91358837bff69df67edfa3e42e8,DioptaseLeaf,AT-8050,Graz,AT,Austria
3f9c56764fabca627406093dcb3ef0b4,CoreCorp,FR-75001,Paris,FR,France
3fac58ce0ad699020c7944d53c41329c,TitaniumFlare,DE-10117,Berlin,DE,Germany
3fadb4cba4c35bce6a7eaf9872d5623a,MercalliteCloud,BE-9040,Ghent,BE,Belgium
3faf68a3b0af94b10bac70d86077be49,SmartSolutionsPro,DE-67067,"Ludwigshafen am Rhein",DE,Germany
3fd1e727ba94cfe122d165e176ce7967,NeuroSynergies,DE-99088,Erfurt,DE,Germany
3fe7120d6257285ac6a3ce7cb071ccec,MetaLabs,NL-6513,Nijmegen,NL,Netherlands
3febca52652e7209509ccfe61cbde40e,TurboCommerce,DE-45470,"Mülheim an der Ruhr",DE,Germany
3fefda3299e6dfaea3466ef346a3571a,QuantumConsulting,AT-1030,Vienna,AT,Austria
4003520d80d0bad1d5623f7aa3c63cda,FusionConcepts,FR-75015,Paris,FR,France
400f221ab83037c0ea78f1267da9624d,SmartIndustries,DE-47799,Krefeld,DE,Germany
402916f742e5c740cc751493d9cf5053,BlueInnovations,NL-7815,Emmen,NL,Netherlands
403aa86912527d730337ffcb0fb096ab,KaleidoMist,NL-1011,Amsterdam,NL,Netherlands
4049512728d969bec69f84088b012416,UmbraShade,NL-1013,Amsterdam,NL,Netherlands
404e1ba01358af4cd63f679b2c4d1fa1,AccelLabs,NL-3011,Rotterdam,NL,Netherlands
40536e7ca18e1bce252828e5876466cc,QuantumInnovators,DE-66115,Saarbrücken,DE,Germany
406740ee611378a662d274c7d8c43c4a,SwiftEdge,CZ-10400,Prague,CZ,Czechia
406822777a0b9eb5c50e442dd4cd3ec5,SmartInnovators,DE-79098,"Freiburg im Breisgau",DE,Germany
4091f77d8c768fc3e81c20761471761d,OrbitalBreeze,DE-10115,Berlin,DE,Germany
40d54b51e962dbe09cabbcfd33298dee,ZirconWind,DE-60311,Frankfurt,DE,Germany
40db9e9aa57f7bb151bcda6b0f9bdbb7,FlareInnovators,ES-28005,Madrid,ES,Spain
40ec8ab6cdafbcc4f544da38c67da39a,GlobalLabsX,AT-3403,Klosterneuburg,AT,Austria
411f3b52d857390502ee4e4d5ceabc2d,TurboDynamics,DE-42657,Solingen,DE,Germany
4125d9385a25e82d2f72d3a0fd55bc3f,GeikielitePeak,DE-40211,Düsseldorf,DE,Germany
412a4720f3e9431b4afa1476a1acddbe,AvonturineReef,DE-20097,Hamburg,DE,Germany
4170f6a9367e6b5d6401d03ce6d54569,AccelEdge,PL-70-004,Szczecin,PL,Poland
417a1e6c7321084d2a0ae0d023cfad93,QuantumConcepts,BE-7700,Mouscron,BE,Belgium
41958cbd3335433c8740300e8cd600d5,TerraMist,DE-10178,Berlin,DE,Germany
41ab63a91b8b264e8c8780368bf1dd5b,KaleidoMist,NL-1014,Amsterdam,NL,Netherlands
41b14765bd56c8ad10971074380f9c0c,MuiriteReef,DE-60314,Frankfurt,DE,Germany
41b39e28db005d9731d9d485a83b4c38,MalayaiteWind,DE-60314,Frankfurt,DE,Germany
41b86b552e54e3a7009596125aa8b167,DynamoShade,DE-10178,Berlin,DE,Germany
41c2bad7229b0c25e6becf179ebf63ff,LusungiteTower,TR-34360,Istanbul,TR,Turkey
41c9d3997dd3c072c31139dc5bb5761f,VisionaryDynamics,NL-8011,Zwolle,NL,Netherlands
41da412d33e8da4f22baf55cb1bde82c,CoreStratagems,CZ-76005,Zlín,CZ,Czechia
41e0fa5761c886a630994a55c12087e7,CerussiteRiver,DE-24111,Kiel,DE,Germany
4200ddf1967c5e41e48db62bc6d4b5ac,IraniteCloud,DE-50674,Cologne,DE,Germany
4221a7df464f1fe2955934e30ff3a5a1,NovaDynamics,GB-NG3,Nottingham,GB,"United Kingdom"
422be4cc81a457fdb46f47edeb968ae5,AccelSynergies,DE-6112,"Halle (Saale)",DE,Germany
427165bf50f8ca07efc7bdc2bfcf1688,ManganotychiteStar,DE-9115,Chemnitz,DE,Germany
42b6488f5b8246d9141712abd4b1b693,AnglesiteRiver,AT-4030,Linz,AT,Austria
42b729f859728f5079499127a9c2ef37,LagoonHaven,DE-10178,Berlin,DE,Germany
42bde9fef835393bb8a8849cb6b7f245,SwiftPartners,PL-00-002,Warsaw,PL,Poland
42d4b7e70819438f5ada61c965e92d7e,BlueAI,IT-00155,Rome,IT,Italy
42ef3192a9ff87a22d1867b74b3ee205,MelanophlogiteMoon,DE-60314,Frankfurt,DE,Germany
42fa4ee7240e9b8eb4576358ec142ba7,ChloritoidPeak,BE-9060,Ghent,BE,Belgium
42fb44130ac3134cde8e35cf8ec7df25,BetaLabsX,DE-51377,Leverkusen,DE,Germany
430315b7bb4b6e4b3c978f9dfa9b0558,KobeitePeak,DE-10115,Berlin,DE,Germany
4305fe92735c8a43d154ff6dd2b8d927,BetaConcepts,NL-8913,Leeuwarden,NL,Netherlands
431050a06a317f2b38168dec3dcd2b46,MysticGlow,DE-10115,Berlin,DE,Germany
431af27f296bc6519d890aa5a05fdb11,MoyditeRiver,DE-28203,Bremen,DE,Germany
4324dd16853115efb0fd9d0d131ba6f4,CoreData,DE-99087,Erfurt,DE,Germany
432c37c9dfba871172ec162e20118b8c,VisionaryLabsX,PL-00-003,Warsaw,PL,Poland
432c67955c0acd1fd6b0b5d678766a71,TerraMist,DE-10179,Berlin,DE,Germany
43402bdf22aa2310e8f99e2f94f78628,NextGenEdge,DE-42655,Solingen,DE,Germany
4342d4b2ba6b161468c63a7e7cfce593,UltraInnovators,FR-75005,Paris,FR,France
436bf27f2f18474fc6047702e9f8a866,MetavivianiteRiver,DE-20095,Hamburg,DE,Germany
4371b634e0efc0e22b09b52907d9d469,NimbusBreeze,DE-10119,Berlin,DE,Germany
43753b27d77860f1654aa72e251a7878,BlueSystems,GB-NG5,Nottingham,GB,"United Kingdom"
4391ea5c5990502176a1dcda44a2373d,JovianFlare,BE-2020,Antwerp,BE,Belgium
439a47cc365d6e3bd526812ea9de3c29,DiopsideReef,DE-30159,Hanover,DE,Germany
43a1d4bab73b816e44ef4e4facd9f9b5,KazakoviteCloud,AT-4040,Linz,AT,Austria
43a5d4a57af536fddc96d08be3afdfcb,SpinelEdge,NL-2315,Leiden,NL,Netherlands
43b2c864251aa0ce4030c746984e088a,SecureConcepts,PL-00-002,Warsaw,PL,Poland
43f8c9950d11ecd03a0304a49e010da6,GarnieriteMoon,DE-44789,Bochum,DE,Germany
44073f8b7e41514de3b7815dd0237f4f,QuantumHub,PL-00-001,Warsaw,PL,Poland
440dd6ab244315c632130ecfb63827b1,BetaDynamics,DE-39108,Magdeburg,DE,Germany
443d880f15cbd3572885e1d44bf2c478,CrimsonPulse,DE-52066,Aachen,DE,Germany
4450bd8327d471c4a11a83d1445b1b62,KaoliniteWind,DE-45885,Gelsenkirchen,DE,Germany
446cc09cdbb130904da114e807dbec40,NimbusBreeze,DE-10178,Berlin,DE,Germany
44717f64ec2a457979cf83c429077666,FusionIndustries,BE-3600,Genk,BE,Belgium
447d377bdb757058acb569025ee18a93,FlareInnovations,BE-7700,Mouscron,BE,Belgium
44ed138eca6214d572ce1d813fb0049b,MattagamiteTower,BE-6040,Charleroi,BE,Belgium
44f091b5abab8018f682fce8124b85e5,ZephyrFlare,DE-10179,Berlin,DE,Germany
45213867cefbf2cd4c6177e10216a951,IgniteLabs,DE-79100,"Freiburg im Breisgau",DE,Germany
4559697a8f7e637227c2eeaed843baff,InnovaPartners,DE-47800,Krefeld,DE,Germany
455befea1bb853c75ccbca94cff26e5c,HorizonBuilders,FR-83300,Toulon,FR,France
455c5640e8c5bd1b2ee85c0158f85727,NeuroHub,CH-8201,Schaffhausen,CH,Switzerland
455f46ef09a9e45667e2981df84b5cc2,CalaveriteMoon,DE-44139,Dortmund,DE,Germany
457fe919b032a3f7dadba6fb92cf7855,NovaSolutions,DE-6108,"Halle (Saale)",DE,Germany
458c6fa920810ce2492da71bc26d9eec,AccelCreators,DE-18055,Rostock,DE,Germany
458d868c9642f55f18f04e951a3fdde6,DuskHaven,BE-2030,Antwerp,BE,Belgium
45a3d05fb00435e52a28859dd03703b3,QuantumThinkers,DE-80339,Munich,DE,Germany
45ba18c210d42734ec52c0c1c574e9ee,ProEnterprises,DE-26127,Oldenburg,DE,Germany
45c20d94d9171b0bcfab3c955e47d67b,ProBuilders,DE-34121,Kassel,DE,Germany
45d33f715e24d15a6ccf5c17b3a23e3c,KalsiliteStar,DE-44135,Dortmund,DE,Germany
461ff5303b6c9c1a4a07f40c5aece516,ElevatePioneers,AT-3100,"Sankt Pölten",AT,Austria
466222e777149751370e7e98fb623b0c,NextGenSolutionsPro,FR-75002,Paris,FR,France
